,init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type
64,26,322,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
65,26,844,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
66,26,851,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
67,27,317,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
68,27,333,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
69,27,824,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
70,27,832,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
71,28,328,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
72,28,339,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
73,28,825,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
74,29,325,1,0.75,0.75,0.0,0.0,0,0,9
75,29,331,1,0.75,0.75,0.0,0.0,0,0,9
76,30,286,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
77,30,340,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
78,31,366,1,0.61666666666667,0.61666666666667,0.0,0.0,0,0,9
79,31,405,1,0.61666666666667,0.61666666666667,0.0,0.0,0,0,9
80,31,448,1,0.61666666666667,0.61666666666667,0.0,0.0,0,0,9
81,31,779,1,0.61666666666667,0.61666666666667,0.0,0.0,0,0,9
82,32,287,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
83,32,347,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
84,32,355,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
85,32,356,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
86,33,255,1,1.0833333333333,1.0833333333333,0.0,0.0,0,0,9
87,33,858,1,1.0833333333333,1.0833333333333,0.0,0.0,0,0,9
88,33,961,1,1.0833333333333,1.0833333333333,0.0,0.0,0,0,9
89,33,963,1,1.0833333333333,1.0833333333333,0.0,0.0,0,0,9
90,34,870,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
91,34,962,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
92,34,964,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
93,34,967,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
94,35,758,1,0.75,0.75,0.0,0.0,0,0,9
95,35,760,1,0.75,0.75,0.0,0.0,0,0,9
96,35,869,1,0.75,0.75,0.0,0.0,0,0,9
97,35,966,1,0.75,0.75,0.0,0.0,0,0,9
98,36,763,1,0.61666666666667,0.61666666666667,0.0,0.0,0,0,9
99,36,764,1,0.61666666666667,0.61666666666667,0.0,0.0,0,0,9
100,36,767,1,0.61666666666667,0.61666666666667,0.0,0.0,0,0,9
101,36,788,1,0.61666666666667,0.61666666666667,0.0,0.0,0,0,9
102,36,796,1,0.61666666666667,0.61666666666667,0.0,0.0,0,0,9
103,37,349,1,0.7,0.7,0.0,0.0,0,0,9
104,37,393,1,0.7,0.7,0.0,0.0,0,0,9
105,37,458,1,0.7,0.7,0.0,0.0,0,0,9
106,37,459,1,0.7,0.7,0.0,0.0,0,0,9
107,37,803,1,0.7,0.7,0.0,0.0,0,0,9
108,38,255,1,0.78333333333333,0.78333333333333,0.0,0.0,0,0,9
109,38,262,1,0.78333333333333,0.78333333333333,0.0,0.0,0,0,9
110,38,267,1,0.78333333333333,0.78333333333333,0.0,0.0,0,0,9
111,39,254,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
112,39,873,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
113,39,880,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
114,39,881,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
115,40,633,1,1.0833333333333,1.0833333333333,0.0,0.0,0,0,9
116,40,883,1,1.0833333333333,1.0833333333333,0.0,0.0,0,0,9
117,41,761,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
118,41,866,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
119,41,875,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
120,41,885,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
121,42,666,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
122,42,676,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
123,42,679,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
124,42,687,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
125,43,668,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
126,43,688,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
127,43,689,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
128,43,696,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
129,43,722,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
130,44,450,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
131,44,455,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
132,44,473,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
133,44,503,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
134,45,522,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
135,45,530,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
136,45,551,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
137,45,555,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
138,46,262,1,1.0833333333333,1.0833333333333,0.0,0.0,0,0,9
139,46,263,1,1.0833333333333,1.0833333333333,0.0,0.0,0,0,9
140,47,264,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
141,47,887,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
142,48,261,1,0.75,0.75,0.0,0.0,0,0,9
143,48,890,1,0.75,0.75,0.0,0.0,0,0,9
144,49,625,1,0.75,0.75,0.0,0.0,0,0,9
145,49,646,1,0.75,0.75,0.0,0.0,0,0,9
146,50,623,1,0.5,0.5,0.0,0.0,0,0,9
147,50,652,1,0.5,0.5,0.0,0.0,0,0,9
148,50,700,1,0.5,0.5,0.0,0.0,0,0,9
149,51,655,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
150,51,702,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
151,51,706,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
152,51,710,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
153,52,640,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
154,52,659,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
155,52,699,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
156,52,714,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
157,53,525,1,0.5,0.5,0.0,0.0,0,0,9
158,53,585,1,0.5,0.5,0.0,0.0,0,0,9
159,53,664,1,0.5,0.5,0.0,0.0,0,0,9
160,54,979,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
161,55,251,1,0.63333333333333,0.63333333333333,0.0,0.0,0,0,9
162,55,891,1,0.63333333333333,0.63333333333333,0.0,0.0,0,0,9
163,55,979,1,0.63333333333333,0.63333333333333,0.0,0.0,0,0,9
164,56,889,1,0.5,0.5,0.0,0.0,0,0,9
165,57,889,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
166,57,992,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
167,57,1003,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
168,58,627,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
169,58,888,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
170,59,889,1,0.5,0.5,0.0,0.0,0,0,9
171,59,986,1,0.5,0.5,0.0,0.0,0,0,9
172,60,893,1,0.41666666666667,0.41666666666667,0.0,0.0,0,0,9
173,60,896,1,0.41666666666667,0.41666666666667,0.0,0.0,0,0,9
174,60,900,1,0.41666666666667,0.41666666666667,0.0,0.0,0,0,9
175,61,624,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
176,61,630,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
177,61,642,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
178,62,629,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
179,62,637,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
180,62,653,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
181,63,902,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
182,63,908,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
183,63,947,1,0.53333333333333,0.53333333333333,0.0,0.0,0,0,9
184,64,632,1,0.75,0.75,0.0,0.0,0,0,9
185,64,923,1,0.75,0.75,0.0,0.0,0,0,9
186,64,925,1,0.75,0.75,0.0,0.0,0,0,9
187,65,921,1,0.86666666666667,0.86666666666667,0.0,0.0,0,0,9
188,65,926,1,0.86666666666667,0.86666666666667,0.0,0.0,0,0,9
189,65,936,1,0.86666666666667,0.86666666666667,0.0,0.0,0,0,9
190,66,998,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
191,67,994,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
192,67,995,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
193,67,996,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
194,68,986,1,0.95,0.95,0.0,0.0,0,0,9
195,68,1002,1,0.95,0.95,0.0,0.0,0,0,9
196,68,1003,1,0.95,0.95,0.0,0.0,0,0,9
197,69,982,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
198,69,985,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
199,70,904,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
200,70,959,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
201,70,960,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
202,70,983,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
203,71,949,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
204,71,958,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
205,71,985,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
206,72,951,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
207,72,957,1,0.91666666666667,0.91666666666667,0.0,0.0,0,0,9
208,73,928,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
209,73,940,1,0.58333333333333,0.58333333333333,0.0,0.0,0,0,9
210,74,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
211,74,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
212,74,842,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
213,74,321,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
214,74,1020,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
215,75,848,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
216,75,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
217,76,304,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
218,76,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
219,76,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
220,77,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
221,77,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
222,78,848,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
223,78,839,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
224,79,304,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
225,79,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
226,80,304,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
227,80,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
228,81,848,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
229,81,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
230,81,247,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
231,82,848,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
232,82,247,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
233,82,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
234,83,848,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
235,83,247,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
236,83,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
237,84,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
238,85,304,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
239,85,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
240,85,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
241,85,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
242,86,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
243,86,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
244,86,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
245,87,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
246,87,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
247,88,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
248,88,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
249,89,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
250,90,304,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
251,90,322,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
252,90,321,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
253,90,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
254,91,1010,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
255,91,954,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
256,91,1005,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
257,92,1006,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
258,92,1005,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
259,93,1006,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
260,93,1005,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
261,94,263,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
262,94,999,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
263,95,988,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
264,96,1005,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
265,96,1006,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
266,97,999,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
267,98,1009,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
268,99,1006,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
269,99,1005,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
270,100,1006,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
271,100,1007,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
272,101,263,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
273,102,1009,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
274,103,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
275,104,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
276,105,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
277,106,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
278,107,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
279,107,313,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
280,108,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
281,109,849,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
282,110,999,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
283,201,456,1,1.0,1.0,4.3030382452449004e-17,4.603,0,0,1
284,202,204,1,0.18666666666667,0.18666666666667,1.9509997704437903e-18,4.446,0,0,1
285,203,456,1,0.18666666666667,0.18666666666667,1.9509997704437903e-18,4.446,0,0,1
286,204,203,1,0.17333333333333,0.17333333333333,1.95099977044388e-18,4.446,0,0,1
287,205,206,1,0.26666666666667,0.26666666666667,1.9509997704438103e-18,4.446,0,0,1
288,205,214,1,0.42857142857143,0.42857142857143,1.08730605986898e-18,4.924,0,0,1
289,205,215,1,0.51428571428571,0.51428571428571,3.26239627485511e-18,4.924,0,0,1
290,205,10,1,0.41666666666667,0.41666666666667,0.0,0.0,0,0,9
291,206,213,1,0.2,0.2,1.95099977044385e-18,4.446,0,0,1
292,206,10,1,0.41666666666667,0.41666666666667,0.0,0.0,0,0,9
293,206,11,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
294,206,486,1,0.26666666666667,0.26666666666667,1.9509997704438103e-18,4.446,0,0,1
295,207,201,1,0.78,0.78,1.04572207534265e-15,4.603,0,0,1
296,207,209,1,0.24,0.24,3.2623962748550003e-18,4.924,0,0,1
297,207,215,1,0.41142857142857,0.41142857142857,3.2623962748550503e-18,4.924,0,0,1
298,207,11,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
299,208,209,1,1.0628571428571,1.0628571428571,3.26239627485516e-18,4.924,0,0,1
300,208,211,1,0.96,0.96,1.95099977044385e-18,4.446,0,0,1
301,208,273,1,0.22666666666667,0.22666666666667,1.9509997704437802e-18,4.446,0,0,1
302,208,277,1,0.68571428571429,0.68571428571429,3.58162497562477e-20,4.924,0,0,1
303,208,13,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
304,209,207,1,0.24,0.24,3.2623962748550003e-18,4.924,0,0,1
305,209,208,1,1.0628571428571,1.0628571428571,3.26239627485516e-18,4.924,0,0,1
306,210,211,1,0.57333333333333,0.57333333333333,4.2524241805901405e-17,4.446,0,0,1
307,210,212,1,0.56,0.56,3.7440314335119596e-16,4.603,0,0,1
308,210,12,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
309,210,469,1,0.66666666666667,0.66666666666667,4.2524241805901805e-17,4.446,0,0,1
310,211,208,1,0.96,0.96,1.95099977044385e-18,4.446,0,0,1
311,211,210,1,0.57333333333333,0.57333333333333,4.2524241805901405e-17,4.446,0,0,1
312,211,233,1,0.48,0.48,1.5406302333745402e-17,4.603,0,0,1
313,211,237,1,0.29142857142857,0.29142857142857,3.58162497562472e-20,4.924,0,0,1
314,211,13,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
315,212,209,1,0.56,0.56,3.7440314335119596e-16,4.603,0,0,1
316,213,214,1,0.2,0.2,7.2342797753060005e-19,4.446,0,0,1
317,213,454,1,0.32,0.32,7.23427977530594e-19,4.446,0,0,1
318,214,205,1,0.42857142857143,0.42857142857143,1.08730605986898e-18,4.924,0,0,1
319,214,10,1,0.41666666666667,0.41666666666667,0.0,0.0,0,0,9
320,214,468,1,0.29333333333333,0.29333333333333,7.234279775305991e-19,4.446,0,0,1
321,214,475,1,0.32571428571429,0.32571428571429,1.82667671177475e-18,4.924,0,0,1
322,215,205,1,0.51428571428571,0.51428571428571,3.26239627485511e-18,4.924,0,0,1
323,215,207,1,0.41142857142857,0.41142857142857,3.2623962748550503e-18,4.924,0,0,1
324,216,217,1,0.17142857142857,0.17142857142857,1.087306059869e-18,4.924,0,0,1
325,216,221,1,0.28,0.28,3.74403143351179e-16,4.603,0,0,1
326,216,224,1,0.53142857142857,0.53142857142857,1.08730605986898e-18,4.924,0,0,1
327,217,216,1,0.17142857142857,0.17142857142857,1.087306059869e-18,4.924,0,0,1
328,217,220,1,0.15428571428571,0.15428571428571,1.087306059869e-18,4.924,0,0,1
329,217,222,1,0.12,0.12,1.087306059869e-18,4.924,0,0,1
330,217,223,1,0.18857142857143,0.18857142857143,3.30083265521559e-17,4.924,0,0,1
331,217,12,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
332,218,210,1,0.42,0.42,3.9310564536700005e-15,4.603,0,0,1
333,219,222,1,0.26666666666667,0.26666666666667,4.252424180590071e-17,4.446,0,0,1
334,219,223,1,0.18857142857143,0.18857142857143,1.47665298925984e-19,4.924,0,0,1
335,220,221,1,0.17142857142857,0.17142857142857,1.47665298925983e-19,4.924,0,0,1
336,221,218,1,0.4,0.4,3.9310564536700005e-15,4.603,0,0,1
337,221,230,1,0.6,0.6,1.47665298925983e-19,4.924,0,0,1
338,222,217,1,0.12,0.12,1.087306059869e-18,4.924,0,0,1
339,222,225,1,0.15428571428571,0.15428571428571,1.087306059869e-18,4.924,0,0,1
340,222,12,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
341,223,217,1,0.18857142857143,0.18857142857143,3.30083265521559e-17,4.924,0,0,1
342,223,220,1,0.22285714285714,0.22285714285714,1.4766529892598701e-19,4.924,0,0,1
343,224,216,1,0.53142857142857,0.53142857142857,1.08730605986898e-18,4.924,0,0,1
344,224,228,1,2.3485714285714,2.3485714285714,1.08730605986901e-18,4.924,0,0,1
345,224,230,1,0.25714285714286,0.25714285714286,3.58162497562477e-20,4.924,0,0,1
346,224,13,1,0.66666666666667,0.66666666666667,0.0,0.0,0,0,9
347,225,222,1,0.15428571428571,0.15428571428571,1.087306059869e-18,4.924,0,0,1
348,225,228,1,0.61714285714286,0.61714285714286,1.47665298925982e-19,4.924,0,0,1
349,225,234,1,0.36,0.36,4.2524241805902804e-17,4.446,0,0,1
350,226,235,1,0.34285714285714,0.34285714285714,9.23550966582483e-20,4.924,0,0,1
351,226,238,1,0.72,0.72,4.2524241805901405e-17,4.446,0,0,1
352,226,539,1,0.53333333333333,0.53333333333333,4.252424180590151e-17,4.446,0,0,1
353,227,229,1,1.2,1.2,3.7440314335119197e-16,4.603,0,0,1
354,227,236,1,0.30857142857143,0.30857142857143,1.08730605986897e-18,4.924,0,0,1
355,227,603,1,0.72,0.72,1.39971873643139e-18,4.924,0,0,1
356,228,225,1,0.61714285714286,0.61714285714286,1.47665298925982e-19,4.924,0,0,1
357,228,227,1,0.51428571428571,0.51428571428571,1.1937000327613799e-20,4.924,0,0,1
358,228,235,1,0.34285714285714,0.34285714285714,9.23550966582483e-20,4.924,0,0,1
359,228,15,1,0.83333333333333,0.83333333333333,0.0,0.0,0,0,9
360,229,227,1,1.2,1.2,3.7440314335119197e-16,4.603,0,0,1
361,229,232,1,1.4266666666667,1.4266666666667,4.2524241805900603e-17,4.446,0,0,1
362,229,597,1,0.93333333333333,0.93333333333333,4.2524241805901904e-17,4.446,0,0,1
363,230,224,1,0.25714285714286,0.25714285714286,3.58162497562477e-20,4.924,0,0,1
364,230,231,1,0.27428571428571,0.27428571428571,1.47665298925986e-19,4.924,0,0,1
